side,signalType,reason,signalTime,entryTime,exitTime,entryPrice,exitPrice,quantity,notional,fees,pnl,r,maeR,mfeR,barsHeld,confidence
short,sweep,sl,2026-07-31T20:15:00.000Z,2026-07-31T20:20:00.000Z,2026-07-31T21:00:00.000Z,3.5969206,3.6383511779999997,2216.7914956203754,7973.622996501737,3.1894,-95.0324,-1.0627,-1.3158,0.6674,8,0.7038
short,sweep,sl,2026-07-31T21:00:00.000Z,2026-07-31T21:05:00.000Z,2026-07-31T22:15:00.000Z,3.6169146,3.6583971899999996,2190.7351378654835,7923.70190487868,3.1695,-94.0468,-1.0630,-1.1164,1.3350,14,0.7096
short,sweep,sl,2026-08-01T00:55:00.000Z,2026-08-01T01:00:00.000Z,2026-08-01T01:00:00.000Z,3.7568726000000003,3.793707771,2452.090246177793,9212.190658592604,3.6849,-94.0080,-1.0740,-1.4322,0.0244,0,0.7731
short,sweep,sl,2026-08-01T05:00:00.000Z,2026-08-01T05:05:00.000Z,2026-08-01T05:20:00.000Z,3.5479353000000002,3.5742039396,3436.6867866037896,12193.142365235153,4.8773,-95.1543,-1.0989,-1.1138,0.7515,3,0.7361
short,sweep,tp,2026-08-01T12:15:00.000Z,2026-08-01T12:20:00.000Z,2026-08-01T12:40:00.000Z,3.7628708,3.6993319999999987,3775.2200783066783,14205.665396233913,5.6823,234.1907,2.7345,-0.5347,3.5208,4,0.7226
short,sweep,sl,2026-08-02T05:45:00.000Z,2026-08-02T05:50:00.000Z,2026-08-02T07:30:00.000Z,3.6848942,3.7045030176,4756.432083487418,17526.948997136704,7.0108,-100.2788,-1.1397,-1.4654,2.7514,20,0.8500
short,sweep,tp,2026-08-02T14:25:00.000Z,2026-08-02T14:30:00.000Z,2026-08-02T16:25:00.000Z,3.5919221,3.538376,4510.069092260499,16199.816845017425,6.4799,235.0167,2.7019,-0.0559,2.8996,23,0.7596
long,sweep,sl,2026-08-02T17:10:00.000Z,2026-08-02T17:15:00.000Z,2026-08-02T18:55:00.000Z,3.5460635,3.5198877168,3556.2375184720186,12610.6440615842,5.0443,-98.1316,-1.0985,-1.8338,0.3159,20,0.7238
short,sweep,sl,2026-08-02T22:20:00.000Z,2026-08-02T22:25:00.000Z,2026-08-03T00:10:00.000Z,3.5229428,3.5391234186,5843.536215282443,20586.44383616853,8.2346,-102.7866,-1.1634,-1.5250,0.7238,21,0.8500
short,sweep,tp,2026-08-03T00:15:00.000Z,2026-08-03T00:20:00.000Z,2026-08-03T01:20:00.000Z,3.5389380000000004,3.467658,3468.4511702815043,12274.633647653687,4.9099,242.3213,2.7750,-0.3202,2.9766,12,0.7079
long,sweep,sl,2026-08-03T04:10:00.000Z,2026-08-03T04:15:00.000Z,2026-08-03T06:15:00.000Z,3.4920473,3.4680072856,3902.0726771072236,13626.222356496051,5.4505,-99.2564,-1.1060,-1.0456,1.8241,24,0.8397
long,sweep,sl,2026-08-03T08:00:00.000Z,2026-08-03T08:05:00.000Z,2026-08-03T10:50:00.000Z,3.4280281,3.4101406508000003,5262.799461559874,18041.024438892116,7.2164,-101.3545,-1.1420,-1.3062,1.9552,33,0.7588
long,sweep,tp,2026-08-03T16:00:00.000Z,2026-08-03T16:05:00.000Z,2026-08-03T23:30:00.000Z,3.4320293,3.481526,4909.48233881986,16849.487234662287,6.7398,236.2634,2.6928,-0.8410,2.8521,89,0.7229
long,sweep,sl,2026-08-04T03:40:00.000Z,2026-08-04T03:45:00.000Z,2026-08-04T03:55:00.000Z,3.4400317,3.4241084591999997,6048.823856388706,20808.145813693398,8.3233,-104.6401,-1.1614,-1.4791,0.0000,2,0.7014
long,sweep,sl,2026-08-04T11:40:00.000Z,2026-08-04T11:45:00.000Z,2026-08-04T12:15:00.000Z,3.4350302,3.417124555,5275.711433877261,18122.228101853692,7.2489,-101.7139,-1.1421,-1.0089,0.0000,6,0.8500
long,sweep,sl,2026-08-04T22:20:00.000Z,2026-08-04T22:25:00.000Z,2026-08-04T23:25:00.000Z,3.4160245,3.3991659442000004,5558.47618607543,18987.890834300226,7.5952,-101.3030,-1.1507,-1.3274,0.4404,12,0.7152
short,sweep,sl,2026-08-05T08:00:00.000Z,2026-08-05T08:05:00.000Z,2026-08-05T08:35:00.000Z,3.3769866000000004,3.3917852304,6314.662857210426,21324.531852317326,8.5298,-101.9782,-1.1718,-1.0168,1.3051,6,0.8500
short,sweep,sl,2026-08-05T13:05:00.000Z,2026-08-05T13:10:00.000Z,2026-08-05T13:10:00.000Z,3.4169746,3.4419002603999997,3599.5343046909848,12299.517290957756,4.9198,-94.6406,-1.1004,-1.4659,0.0000,0,0.7615
short,sigma,sl,2026-08-05T13:15:00.000Z,2026-08-05T13:20:00.000Z,2026-08-06T01:00:00.000Z,3.4269716,3.4599416711999997,2663.71169062678,9128.464314365961,3.6514,-91.4741,-1.0754,-1.2849,2.0973,140,0.5102
short,sweep,tp,2026-08-06T01:05:00.000Z,2026-08-06T01:10:00.000Z,2026-08-06T04:00:00.000Z,3.4379683,3.325179999999999,2159.10431650532,7422.932196538458,2.9692,240.5525,2.8588,-0.0521,3.1040,34,0.8276
short,sweep,sl,2026-08-06T12:40:00.000Z,2026-08-06T12:45:00.000Z,2026-08-06T16:45:00.000Z,3.3449962,3.3647231142000003,4623.913655268102,15466.973605999912,6.1868,-97.4023,-1.1254,-1.3358,1.8162,48,0.8466
short,sweep,sl,2026-08-06T16:45:00.000Z,2026-08-06T16:50:00.000Z,2026-08-06T21:15:00.000Z,3.3559929000000004,3.3777530220000003,4124.695385991168,13842.448430049122,5.5370,-95.2909,-1.1135,-1.3499,1.0118,53,0.7433
long,sweep,sl,2026-08-07T02:05:00.000Z,2026-08-07T02:10:00.000Z,2026-08-07T02:10:00.000Z,3.3580071,3.3442924112,6657.374979416057,22355.512448241472,8.9422,-100.2460,-1.1846,-1.5740,0.3928,0,0.8500
long,sweep,sl,2026-08-07T02:10:00.000Z,2026-08-07T02:15:00.000Z,2026-08-07T03:50:00.000Z,3.3600076999999997,3.3303246028,2915.247990684204,9795.255696108454,3.9181,-90.4517,-1.0817,-1.2902,0.5924,19,0.8500
long,sweep,sl,2026-08-07T17:15:00.000Z,2026-08-07T17:20:00.000Z,2026-08-07T17:30:00.000Z,3.2799837,3.2584901596,4031.8186497613215,13224.299452573143,5.2897,-91.9478,-1.1116,-1.6077,0.0008,2,0.8500
short,sigma,sl,2026-08-08T03:30:00.000Z,2026-08-08T03:35:00.000Z,2026-08-08T03:50:00.000Z,3.3110064,3.3216241884,7411.2907880295315,24538.831231426822,9.8155,-88.5070,-1.2412,-1.1426,1.5597,3,0.5002
short,sweep,sl,2026-08-08T04:25:00.000Z,2026-08-08T04:30:00.000Z,2026-08-08T05:20:00.000Z,3.319004,3.3416702004,3734.815066758173,12395.866145830643,4.9583,-89.6124,-1.1075,-1.0615,0.3233,10,0.7228
short,sweep,sl,2026-08-08T06:00:00.000Z,2026-08-08T06:05:00.000Z,2026-08-08T06:40:00.000Z,3.3969806000000005,3.4238588496,3095.1867006841303,10514.289175601998,4.2057,-87.3989,-1.0923,-1.6641,0.1540,7,0.8500
short,sweep,sl,2026-08-08T22:05:00.000Z,2026-08-08T22:10:00.000Z,2026-08-09T00:30:00.000Z,3.4569626,3.4719692783999996,5666.928287794745,19590.359147788473,7.8361,-92.8779,-1.1736,-1.0768,1.7875,28,0.8500
short,sweep,sl,2026-08-09T00:30:00.000Z,2026-08-09T00:35:00.000Z,2026-08-09T00:35:00.000Z,3.4539635,3.4799876831999996,3130.927770479682,10814.110240373198,4.3256,-85.8055,-1.0971,-1.0423,0.1587,0,0.8071
short,sweep,sl,2026-08-09T01:25:00.000Z,2026-08-09T01:30:00.000Z,2026-08-09T02:35:00.000Z,3.458962,3.4970267934,2089.7473079386364,7228.356527762042,2.8913,-82.4371,-1.0657,-1.2167,1.0796,13,0.7270
short,sigma,tp,2026-08-09T02:55:00.000Z,2026-08-09T03:00:00.000Z,2026-08-09T04:45:00.000Z,3.5069476,3.45088,3808.8886807547774,13357.573017640134,5.3430,208.2122,2.7207,-0.6994,3.0334,21,0.5108
long,sweep,tp,2026-08-09T07:05:00.000Z,2026-08-09T07:10:00.000Z,2026-08-09T15:05:00.000Z,3.3930176,3.4482799999999996,3974.79153724908,13486.537642217185,5.3946,214.2619,2.7256,-0.7088,3.5890,95,0.7287
short,sweep,sl,2026-08-09T16:00:00.000Z,2026-08-09T16:05:00.000Z,2026-08-09T16:35:00.000Z,3.4539635,3.4729715789999998,4494.723855787641,15524.612140469775,6.2098,-91.6459,-1.1349,-1.0039,0.9442,6,0.7993
long,sweep,tp,2026-08-09T19:15:00.000Z,2026-08-09T19:20:00.000Z,2026-08-09T20:05:00.000Z,3.5460635,3.6111800000000005,3452.6778837592296,12243.415020855846,4.8974,219.9289,2.7547,-0.5649,3.3272,9,0.7517
short,sweep,tp,2026-08-10T16:30:00.000Z,2026-08-10T16:35:00.000Z,2026-08-11T07:05:00.000Z,3.5259419000000003,3.4397060000000006,2720.4209556011006,9592.046232991961,3.8368,230.7611,2.8129,-0.3667,3.5463,174,0.8500
long,sigma,sl,2026-08-11T07:10:00.000Z,2026-08-11T07:15:00.000Z,2026-08-11T14:50:00.000Z,3.4290284,3.4081452496,4246.888163839589,14562.700125429803,5.8251,-94.5135,-1.1206,-1.6630,1.9119,91,0.5124
long,sweep,tp,2026-08-11T15:40:00.000Z,2026-08-11T15:45:00.000Z,2026-08-11T16:45:00.000Z,3.371011,3.453094,2905.0041048467137,9792.800792483426,3.9171,234.5343,2.8122,-0.3139,2.8907,12,0.7870
short,sweep,sl,2026-08-11T17:00:00.000Z,2026-08-11T17:05:00.000Z,2026-08-12T02:40:00.000Z,3.458962,3.4870037874,3176.2152230795637,10986.407760453734,4.3946,-93.4613,-1.0900,-1.0016,1.7766,115,0.7313
short,sweep,sl,2026-08-12T12:05:00.000Z,2026-08-12T12:10:00.000Z,2026-08-12T12:25:00.000Z,3.4299707,3.4459094628,5689.9554528249055,19516.380487494658,7.8066,-98.4974,-1.1614,-1.2096,0.1322,3,0.7438
short,sweep,sl,2026-08-12T15:35:00.000Z,2026-08-12T15:40:00.000Z,2026-08-12T16:15:00.000Z,3.4539635,3.4799876831999996,3355.6381572022515,11590.251714183838,4.6361,-91.9638,-1.0971,-1.4426,0.1186,7,0.7391
long,sweep,tp,2026-08-12T22:00:00.000Z,2026-08-12T22:05:00.000Z,2026-08-13T00:00:00.000Z,3.3960185,3.4902200000000003,2530.820414780116,8594.712948770948,3.4379,234.9692,2.8342,-0.1837,2.8994,23,0.7184
short,sweep,sl,2026-08-13T02:35:00.000Z,2026-08-13T02:40:00.000Z,2026-08-13T04:30:00.000Z,3.4459659,3.4809899838,2508.9853325566532,8645.877899590387,3.4584,-91.3333,-1.0713,-1.0310,0.4110,22,0.7832
long,sweep,sl,2026-08-13T10:30:00.000Z,2026-08-13T10:35:00.000Z,2026-08-13T12:40:00.000Z,3.5030505999999995,3.476986591,3370.911963014763,11808.475174586041,4.7234,-92.5829,-1.0977,-1.2010,0.6375,25,0.7108
long,sweep,sl,2026-08-13T16:10:00.000Z,2026-08-13T16:15:00.000Z,2026-08-13T16:35:00.000Z,3.4560365,3.4390739682,5236.270748795366,18096.742831719115,7.2387,-96.0591,-1.1516,-1.8227,0.3743,4,0.7298
short,sweep,sl,2026-08-13T21:55:00.000Z,2026-08-13T22:00:00.000Z,2026-08-14T01:50:00.000Z,3.5349392,3.5611740318,3276.3728444403278,11581.778801627617,4.6327,-90.5878,-1.0986,-1.0355,1.0704,46,0.8500
long,sweep,sl,2026-08-14T04:40:00.000Z,2026-08-14T04:45:00.000Z,2026-08-14T07:35:00.000Z,3.4820442999999996,3.4630187826000003,4534.003218081273,15787.600061701552,6.3150,-92.5768,-1.1352,-2.1152,1.5543,34,0.8176
long,sweep,sl,2026-08-14T09:40:00.000Z,2026-08-14T09:45:00.000Z,2026-08-14T10:25:00.000Z,3.4490344,3.4340854652000004,5792.632350698054,19978.988244110453,7.9916,-94.5853,-1.1732,-1.0083,0.3568,8,0.7115
short,sigma,tp,2026-08-15T01:00:00.000Z,2026-08-15T01:05:00.000Z,2026-08-15T03:35:00.000Z,3.4549632,3.417227999999999,5707.289075387182,19718.473727224737,7.8874,207.4783,2.6039,-0.7189,2.7193,30,0.5143
short,sweep,sl,2026-08-15T08:30:00.000Z,2026-08-15T08:35:00.000Z,2026-08-15T15:45:00.000Z,3.39898,3.4208519478,3921.7645771819048,13329.99936254975,5.3320,-91.1086,-1.1144,-1.1523,0.4308,86,0.7777
short,sweep,sl,2026-08-15T17:20:00.000Z,2026-08-15T17:25:00.000Z,2026-08-15T17:40:00.000Z,3.4719581,3.4880060879999997,5388.785292351366,18709.63674494019,7.4839,-93.9630,-1.1623,-1.0027,0.5971,3,0.7785
short,sweep,tp,2026-08-15T17:50:00.000Z,2026-08-15T17:55:00.000Z,2026-08-15T23:10:00.000Z,3.4849542000000002,3.429012,3986.7870108115126,13893.770137833028,5.5575,217.4721,2.7217,-0.6010,3.1411,63,0.7353
long,sweep,sl,2026-08-16T14:05:00.000Z,2026-08-16T14:10:00.000Z,2026-08-16T20:40:00.000Z,3.3990194,3.3851981358,6409.570118535404,21786.253178562136,8.7145,-97.3029,-1.1855,-1.2510,2.2632,78,0.7172
short,sweep,tp,2026-08-17T05:05:00.000Z,2026-08-17T05:10:00.000Z,2026-08-17T08:50:00.000Z,3.4709584,3.418102,4266.92904748696,14810.333219578864,5.9241,219.6104,2.7078,-0.6861,2.8914,44,0.7133
long,sweep,sl,2026-08-17T12:40:00.000Z,2026-08-17T12:45:00.000Z,2026-08-17T14:25:00.000Z,3.3900167,3.3742234292,5635.740141887105,19105.253197857655,7.6421,-96.6489,-1.1602,-1.3542,1.5550,20,0.7961
long,sweep,sl,2026-08-17T22:45:00.000Z,2026-08-17T22:50:00.000Z,2026-08-18T00:20:00.000Z,3.3830146,3.3642464232,4636.271755667964,15684.575038992354,6.2738,-93.2882,-1.1331,-1.0144,0.8438,18,0.7233
long,sweep,tp,2026-08-18T05:35:00.000Z,2026-08-18T05:40:00.000Z,2026-08-18T14:10:00.000Z,3.3350002,3.374962000000001,5554.777034571361,18525.182521250896,7.4101,214.5688,2.6360,-0.8871,3.0708,102,0.8302
short,sweep,sl,2026-08-18T14:30:00.000Z,2026-08-18T14:35:00.000Z,2026-08-18T14:50:00.000Z,3.4159749,3.4308749537999996,6023.0624664903835,20574.63020666324,8.2299,-97.9738,-1.1727,-1.2274,0.9354,3,0.7111
long,sweep,tp,2026-08-18T23:50:00.000Z,2026-08-18T23:55:00.000Z,2026-08-19T03:20:00.000Z,3.3890163999999996,3.423297999999999,6459.410103751725,21891.046775940293,8.7564,212.6825,2.5759,-0.6271,3.0498,41,0.7268
short,sweep,sl,2026-08-19T12:35:00.000Z,2026-08-19T12:40:00.000Z,2026-08-19T14:35:00.000Z,3.3959809,3.4148381442,4749.235335259549,16128.312488146526,6.4513,-96.0088,-1.1336,-1.2908,1.1765,23,0.8500
short,sigma,sl,2026-08-19T15:10:00.000Z,2026-08-19T15:15:00.000Z,2026-08-19T15:25:00.000Z,3.4619611000000003,3.4789853826,5239.598552175562,18139.286367248118,7.2557,-96.4561,-1.1519,-4.0072,0.8110,2,0.5884
short,sweep,sl,2026-08-19T15:35:00.000Z,2026-08-19T15:40:00.000Z,2026-08-19T20:00:00.000Z,3.5139455,3.5401257192,3295.1386146610703,11578.937506864502,4.6316,-90.8990,-1.0982,-1.7937,1.7097,52,0.8500
short,sweep,sl,2026-08-19T21:10:00.000Z,2026-08-19T21:15:00.000Z,2026-08-19T22:00:00.000Z,3.6748972,3.7014961158,3211.6046667585542,11802.316997377944,4.7209,-90.1461,-1.1012,-1.3380,0.8983,9,0.7058
short,sweep,sl,2026-08-20T08:30:00.000Z,2026-08-20T08:35:00.000Z,2026-08-20T08:35:00.000Z,3.8228528,3.8478320033999998,3398.019229259202,12990.127325027383,5.1961,-90.0759,-1.1126,-2.2727,0.0778,0,0.7792
short,sweep,sl,2026-08-20T11:05:00.000Z,2026-08-20T11:10:00.000Z,2026-08-20T11:30:00.000Z,4.3137055,4.3810559226,1212.3254426990718,5229.6149299609215,2.0918,-83.7425,-1.0460,-1.0796,1.4644,4,0.7367
short,sweep,tp,2026-08-20T16:50:00.000Z,2026-08-20T16:55:00.000Z,2026-08-20T20:50:00.000Z,4.2407274,4.075266000000001,1393.4822909192283,5909.378532515942,2.3638,228.2038,2.8806,-0.9019,3.5308,47,0.7711
short,sweep,sl,2026-08-21T03:25:00.000Z,2026-08-21T03:30:00.000Z,2026-08-21T05:30:00.000Z,4.2437265,4.2667936542,3740.7844920854395,15874.86627985202,6.3499,-92.6392,-1.1366,-1.3436,1.5021,24,0.7679
short,sweep,sl,2026-08-21T07:40:00.000Z,2026-08-21T07:45:00.000Z,2026-08-21T07:50:00.000Z,4.3676893,4.4111249406,1913.3408717349275,8356.878452729316,3.3428,-86.4499,-1.0729,-2.2870,0.0164,1,0.8356
short,sweep,tp,2026-08-21T15:15:00.000Z,2026-08-21T15:20:00.000Z,2026-08-21T19:00:00.000Z,4.4826548,4.294771999999998,1237.34812066213,5546.604492357076,2.2186,230.2578,2.8886,-0.2382,3.1147,44,0.7559
